Component_ID,Temperature,Voltage,Current,Power,Time
C0499,72.958,5.03,0.2091,1.0518,20
C0499,72.559,5.014,0.2124,1.0652,30
C0499,72.478,5.026,0.2086,1.0483,40
C0499,72.393,5.022,0.208,1.0447,50
C0499,73.328,5.009,0.203,1.017,60
C0499,72.724,5.013,0.2013,1.009,70
C0499,72.863,5.038,0.2041,1.028,80
C0499,71.177,5.013,0.2065,1.0352,90
C0499,73.403,5.021,0.2126,1.0676,100
C0500,72.812,5.066,0.202,1.0232,10
C0500,73.236,5.057,0.2003,1.013,20
C0500,72.779,5.044,0.2032,1.0252,30
C0500,71.887,5.041,0.2046,1.0314,40
C0500,72.776,5.059,0.2048,1.0358,50
C0500,73.043,5.038,0.1979,0.9972,60
C0500,74.681,5.062,0.1996,1.0104,70
C0500,72.718,5.045,0.2001,1.0093,80
C0500,72.337,5.044,0.2044,1.031,90
C0500,72.003,5.052,0.2046,1.0336,100
C0501,74.346,4.983,0.1922,0.9578,10
C0501,74.563,4.993,0.1958,0.9774,20
C0501,73.917,4.983,0.2016,1.0048,30
C0501,73.82,5.008,0.1933,0.968,40
C0501,74.123,4.996,0.2024,1.011,50
C0501,74.993,4.978,0.1965,0.9782,60
C0501,73.951,4.981,0.2,0.9964,70
C0501,73.948,4.967,0.2032,1.0092,80
C0501,74.357,4.992,0.1973,0.9847,90
C0501,74.791,5.008,0.1939,0.9711,100
C0502,72.676,5.004,0.2046,1.0238,10
C0502,70.597,5.01,0.197,0.9869,20
C0502,71.0,5.036,0.206,1.0374,30
C0502,71.686,5.016,0.2036,1.0214,40
C0502,71.068,5.019,0.1983,0.9951,50
C0502,70.407,5.026,0.1962,0.9861,60
C0502,70.216,5.031,0.2016,1.0143,70
C0502,70.721,5.04,0.1981,0.9982,80
C0502,70.651,5.032,0.1986,0.9993,90
C0502,70.884,5.001,0.1992,0.996,100
C0503,71.012,4.966,0.1854,0.9205,10
C0503,72.03,4.965,0.1881,0.9339,20
C0503,72.257,4.967,0.1861,0.9243,30
C0503,70.962,4.966,0.1935,0.961,40
C0503,72.057,4.997,0.1851,0.9249,50
C0503,72.659,4.968,0.186,0.9243,60
C0503,73.388,4.967,0.1944,0.9656,70
C0503,71.735,4.965,0.1823,0.9052,80
C0503,71.818,4.964,0.1869,0.9276,90
C0503,70.612,4.979,0.1819,0.9055,100
C0504,77.66,5.065,0.2341,1.1859,10
C0504,78.673,5.092,0.2497,1.2716,20
C0504,79.154,5.112,0.2491,1.2732,30
C0504,82.667,5.125,0.2619,1.3423,40
C0504,83.273,5.13,0.2776,1.4238,50
C0504,87.421,5.147,0.279,1.4359,60
C0504,87.456,5.176,0.2887,1.4947,70
C0504,90.562,5.218,0.2969,1.5492,80
C0504,91.491,5.204,0.3182,1.6559,90
C0504,93.326,5.223,0.3297,1.7219,100
C0505,72.054,4.922,0.1964,0.9665,10
C0505,73.129,4.936,0.2001,0.9875,20
C0505,72.366,4.937,0.1975,0.9751,30
C0505,73.203,4.94,0.199,0.9829,40
C0505,72.153,4.936,0.1993,0.9836,50
C0505,72.705,4.928,0.1957,0.9645,60
C0505,72.827,4.924,0.1973,0.9717,70
C0505,72.986,4.937,0.1937,0.9563,80
C0505,72.813,4.953,0.201,0.9957,90
C0505,72.469,4.946,0.2071,1.0244,100
C0506,72.78,5.021,0.1976,0.9919,10
C0506,74.168,5.003,0.2098,1.0495,20
C0506,73.513,5.007,0.208,1.0414,30
C0506,73.78,5.0,0.2099,1.0496,40
C0506,72.644,5.004,0.2091,1.0463,50
C0506,73.892,5.008,0.2042,1.0226,60
C0506,73.833,4.997,0.2128,1.0632,70
C0506,73.244,4.988,0.201,1.0026,80
C0506,73.321,5.005,0.2136,1.0693,90
C0506,72.672,5.004,0.2015,1.0084,100
C0507,72.677,4.971,0.2097,1.0424,10
C0507,73.8,4.991,0.2235,1.1155,20
C0507,73.853,4.968,0.2155,1.0705,30
C0507,72.978,4.96,0.2143,1.0628,40
C0507,73.717,4.963,0.2063,1.0242,50
C0507,72.42,4.98,0.2086,1.0388,60
C0507,72.889,4.968,0.2165,1.0756,70
C0507,73.313,4.976,0.2149,1.0692,80
C0507,72.605,4.981,0.2084,1.0381,90
C0507,73.641,4.984,0.2248,1.1204,100
C0508,71.531,5.003,0.2092,1.0468,10
C0508,71.066,4.981,0.2017,1.0047,20
C0508,70.506,4.998,0.2033,1.0159,30
C0508,71.318,5.003,0.2072,1.0368,40
C0508,70.115,5.003,0.1976,0.9884,50
C0508,70.771,5.004,0.209,1.046,60
C0508,69.93,5.006,0.2039,1.0207,70
C0508,70.381,5.011,0.2161,1.0829,80
C0508,70.9,4.995,0.2088,1.0431,90
C0508,71.432,5.01,0.219,1.0973,100
C0509,78.048,5.064,0.2358,1.194,10
C0509,78.573,5.078,0.2361,1.199,20
C0509,81.878,5.103,0.2481,1.266,30
C0509,84.465,5.103,0.255,1.3015,40
C0509,84.572,5.129,0.2639,1.3538,50
C0509,88.065,5.135,0.2709,1.3913,60
C0509,89.367,5.156,0.2886,1.4879,70
C0509,91.43,5.191,0.2978,1.5456,80
C0509,92.664,5.21,0.3057,1.5929,90
C0509,94.927,5.234,0.3239,1.6954,100
C0510,72.34,4.968,0.2036,1.0117,10
C0510,72.906,4.974,0.2141,1.0647,20
C0510,73.28,4.996,0.2081,1.0399,30
C0510,72.721,4.971,0.2116,1.052,40
C0510,72.794,4.989,0.2144,1.0695,50
C0510,72.203,4.982,0.2089,1.0409,60
C0510,72.005,4.981,0.2096,1.0441,70
C0510,72.371,4.996,0.2016,1.0072,80
C0510,73.24,4.99,0.2054,1.0247,90
C0510,72.011,4.962,0.2045,1.0145,100
C0511,72.385,5.031,0.2001,1.0066,10
C0511,71.739,5.053,0.1961,0.9907,20
C0511,71.56,5.053,0.195,0.9853,30
C0511,72.013,5.032,0.201,1.0116,40
C0511,72.663,5.031,0.1995,1.0037,50
C0511,72.269,5.039,0.2034,1.0251,60
C0511,72.796,5.029,0.2022,1.0167,70
C0511,72.189,5.04,0.1964,0.9899,80
C0511,70.996,5.041,0.1986,1.0008,90
C0511,73.082,5.031,0.1909,0.9604,100
C0512,70.583,5.008,0.2138,1.0704,10
C0512,70.14,4.985,0.2046,1.0197,20
C0512,70.349,5.013,0.215,1.0777,30
C0512,70.605,5.016,0.2149,1.078,40
C0512,70.158,4.992,0.2217,1.1066,50
C0512,70.547,4.991,0.2089,1.0426,60
C0512,70.983,4.99,0.221,1.1028,70
C0512,68.577,5.015,0.2155,1.0808,80
C0512,70.302,4.999,0.2212,1.1054,90
C0512,70.655,4.991,0.2067,1.0318,100
C0513,72.101,5.013,0.1939,0.9719,10
C0513,72.341,5.02,0.2053,1.0309,20
C0513,73.104,5.016,0.2056,1.0315,30
C0513,72.007,4.998,0.2038,1.0186,40
C0513,72.44,5.012,0.1997,1.0011,50
C0513,72.283,5.009,0.2017,1.0105,60
C0513,71.443,5.004,0.1947,0.9743,70
C0513,73.343,5.013,0.2048,1.0267,80
C0513,71.338,5.011,0.2022,1.013,90
C0513,72.879,5.006,0.1984,0.9931,100
C0514,70.359,5.083,0.1851,0.9406,10
C0514,70.388,5.076,0.1855,0.9413,20
C0514,70.603,5.066,0.1826,0.925,30
C0514,70.202,5.063,0.1812,0.9173,40
C0514,70.818,5.067,0.1886,0.956,50
C0514,71.489,5.06,0.1872,0.9474,60
C0514,71.108,5.067,0.1833,0.9289,70
C0514,70.195,5.069,0.1784,0.9043,80
C0514,70.651,5.038,0.1799,0.9063,90
C0514,70.286,5.075,0.188,0.954,100
C0515,71.548,4.988,0.1999,0.9974,10
C0515,72.216,4.985,0.2026,1.0102,20
C0515,72.392,4.993,0.1984,0.9907,30
C0515,72.391,4.996,0.2002,1.0004,40
C0515,73.032,5.0,0.1879,0.9397,50
C0515,71.787,4.984,0.1931,0.9625,60
C0515,72.058,4.998,0.1967,0.9832,70
C0515,72.408,4.987,0.1947,0.9709,80
C0515,72.345,5.003,0.1892,0.9467,90
C0515,73.255,5.012,0.2013,1.0092,100
C0516,70.066,4.976,0.1932,0.9614,10
C0516,70.446,4.965,0.1972,0.9794,20
C0516,69.766,4.982,0.1953,0.9732,30
C0516,70.689,4.991,0.2044,1.0202,40
C0516,68.998,4.972,0.1968,0.9786,50
C0516,70.791,4.964,0.1941,0.9636,60
C0516,70.593,4.981,0.1996,0.994,70
C0516,70.781,4.984,0.1988,0.9909,80
C0516,70.549,4.987,0.1891,0.943,90
C0516,71.442,4.958,0.1937,0.9606,100
C0517,73.998,5.004,0.1987,0.9945,10
C0517,72.84,5.001,0.1988,0.9944,20
C0517,73.149,4.985,0.1971,0.9825,30
C0517,73.904,4.975,0.2004,0.997,40
C0517,73.59,4.983,0.2063,1.0281,50
C0517,73.979,4.984,0.1996,0.9947,60
C0517,73.977,4.989,0.2056,1.0258,70
C0517,73.78,4.991,0.201,1.0031,80
C0517,75.329,4.978,0.1956,0.9738,90
C0517,73.295,5.003,0.1901,0.9512,100
C0518,69.689,4.966,0.2012,0.999,10
C0518,68.621,4.98,0.2015,1.0035,20
C0518,69.773,4.969,0.2026,1.0065,30
C0518,68.62,4.96,0.2046,1.0151,40
C0518,70.08,4.954,0.2002,0.992,50
C0518,68.886,4.958,0.2004,0.9936,60
C0518,69.829,4.97,0.198,0.9839,70
C0518,69.453,4.962,0.2009,0.9968,80
C0518,69.982,4.945,0.2024,1.001,90
C0518,68.221,4.978,0.1967,0.9791,100
C0519,72.432,4.982,0.1897,0.9451,10
C0519,70.774,4.984,0.1997,0.9955,20
C0519,71.328,5.0,0.1946,0.9732,30
C0519,71.054,4.977,0.1999,0.9948,40
C0519,71.757,4.998,0.1972,0.9857,50
C0519,70.736,4.99,0.1978,0.9873,60
C0519,71.729,4.989,0.2014,1.0048,70
C0519,71.482,5.001,0.1943,0.9716,80
C0519,70.939,4.997,0.1964,0.9816,90
C0519,71.37,4.979,0.1975,0.9836,100
C0520,71.003,4.958,0.211,1.0462,10
C0520,70.456,4.973,0.2072,1.0302,20
C0520,69.777,4.956,0.2065,1.0235,30
C0520,71.631,4.975,0.2147,1.0683,40
C0520,71.802,4.96,0.2075,1.0292,50
C0520,70.563,4.959,0.2009,0.9962,60
C0520,70.801,4.953,0.2081,1.0307,70
C0520,72.079,4.96,0.209,1.0369,80
C0520,71.354,4.968,0.2094,1.0405,90
C0520,70.592,4.963,0.2044,1.0145,100
C0521,70.324,5.025,0.1929,0.9695,10
C0521,69.089,5.011,0.1877,0.9405,20
C0521,70.116,5.043,0.1911,0.9638,30
C0521,68.688,5.012,0.1831,0.9179,40
C0521,69.4,5.019,0.1885,0.9463,50
C0521,68.833,5.01,0.1895,0.9492,60
C0521,69.768,5.01,0.191,0.9568,70
C0521,70.045,4.998,0.1954,0.9767,80
C0521,69.899,5.031,0.185,0.9308,90
C0521,69.95,5.031,0.1865,0.9382,100
C0522,78.956,5.076,0.2194,1.1136,10
C0522,80.387,5.11,0.2266,1.1581,20
C0522,82.905,5.102,0.2402,1.2258,30
C0522,84.518,5.136,0.2547,1.3083,40
C0522,85.502,5.159,0.2657,1.3708,50
C0522,89.104,5.168,0.2707,1.3988,60
C0522,90.486,5.181,0.2796,1.4487,70
C0522,90.413,5.203,0.2974,1.5473,80
C0522,93.053,5.241,0.2991,1.5674,90
C0522,94.798,5.235,0.3125,1.636,100
C0523,70.178,5.006,0.21,1.0514,10
C0523,70.595,4.984,0.1951,0.9725,20
C0523,70.928,5.006,0.2059,1.0308,30
C0523,71.036,4.99,0.2019,1.0076,40
C0523,70.996,5.012,0.2041,1.0231,50
C0523,69.883,5.008,0.2054,1.0285,60
C0523,70.107,4.985,0.2075,1.0341,70
C0523,70.371,5.006,0.2058,1.0302,80
C0523,70.054,5.009,0.2017,1.0104,90
C0523,69.845,4.988,0.2052,1.0234,100
C0524,74.737,5.092,0.2063,1.0503,10
C0524,74.698,5.076,0.2032,1.0316,20
C0524,73.901,5.079,0.1967,0.9992,30
C0524,73.323,5.078,0.2062,1.0472,40
C0524,74.947,5.077,0.2081,1.0567,50
C0524,74.05,5.059,0.1924,0.9734,60
C0524,73.682,5.086,0.1986,1.0101,70
C0524,74.668,5.094,0.1968,1.0023,80
C0524,74.678,5.083,0.1977,1.005,90
C0524,75.204,5.075,0.1996,1.013,100
C0525,72.667,4.988,0.2133,1.0639,10
C0525,71.448,4.971,0.2078,1.0332,20
C0525,71.95,4.987,0.2047,1.021,30
C0525,71.754,4.972,0.2054,1.0212,40
C0525,72.227,4.973,0.2151,1.0695,50
C0525,71.939,4.981,0.2111,1.0514,60
C0525,70.615,4.962,0.2122,1.0527,70
C0525,72.307,4.975,0.216,1.0745,80
C0525,72.41,4.992,0.2008,1.0023,90
C0525,73.145,4.97,0.2107,1.0474,100
C0526,73.678,4.973,0.1985,0.9872,10
C0526,74.316,4.977,0.197,0.9803,20
C0526,74.03,4.958,0.1929,0.9566,30
C0526,74.317,4.978,0.1988,0.9897,40
C0526,73.472,4.978,0.1913,0.9523,50
C0526,74.427,4.967,0.2027,1.0066,60
C0526,72.867,4.987,0.1945,0.9699,70
C0526,73.552,4.971,0.1932,0.9602,80
C0526,73.737,4.962,0.1931,0.9583,90
C0526,74.072,4.96,0.1929,0.9567,100
C0527,71.915,4.966,0.2031,1.0084,10
C0527,71.473,4.963,0.2098,1.0414,20
C0527,70.46,4.955,0.2087,1.0339,30
C0527,71.015,4.973,0.2023,1.0061,40
C0527,71.287,4.969,0.1996,0.9919,50
C0527,71.025,4.944,0.2116,1.0462,60
C0527,70.236,4.962,0.2057,1.0208,70
C0527,70.449,4.982,0.203,1.0113,80
C0527,70.865,4.957,0.203,1.006,90
C0527,70.961,4.971,0.2064,1.0259,100
C0528,70.502,4.941,0.2068,1.0218,10
C0528,70.664,4.944,0.1985,0.9816,20
C0528,70.283,4.948,0.2019,0.9988,30
C0528,70.865,4.937,0.2009,0.9918,40
C0528,70.821,4.917,0.1987,0.9771,50
C0528,71.236,4.929,0.2034,1.0026,60
C0528,71.092,4.922,0.1945,0.9573,70
C0528,70.768,4.925,0.2011,0.9906,80
C0528,70.431,4.924,0.204,1.0046,90
C0528,70.951,4.923,0.1999,0.984,100
C0529,72.354,4.993,0.2055,1.0262,10
C0529,71.563,5.008,0.2059,1.0312,20
C0529,71.314,4.999,0.2053,1.0265,30
C0529,71.841,5.008,0.2087,1.0454,40
C0529,71.309,5.013,0.1982,0.9934,50
C0529,72.797,5.007,0.2025,1.014,60
C0529,71.292,4.999,0.1998,0.9989,70
C0529,71.476,5.01,0.2054,1.0289,80
C0529,71.431,5.008,0.1997,1.0,90
C0529,71.159,5.01,0.2023,1.0138,100
C0530,71.372,5.038,0.2052,1.0339,10
C0530,73.493,5.038,0.2072,1.0436,20
C0530,72.293,5.03,0.2125,1.0692,30
C0530,73.063,5.022,0.2178,1.0937,40
C0530,73.402,5.024,0.2107,1.0588,50
C0530,73.465,5.046,0.2091,1.055,60
C0530,72.927,5.063,0.2109,1.0677,70
C0530,72.059,5.035,0.2114,1.0645,80
C0530,72.124,5.038,0.2054,1.0349,90
C0530,72.039,5.041,0.2034,1.0254,100
C0531,69.004,5.041,0.1973,0.9946,10
C0531,69.014,5.056,0.1926,0.974,20
C0531,69.459,5.048,0.1961,0.9898,30
C0531,69.448,5.07,0.199,1.009,40
C0531,69.225,5.056,0.197,0.9961,50
C0531,69.631,5.048,0.1994,1.0066,60
C0531,68.609,5.06,0.1979,1.0017,70
C0531,68.768,5.04,0.1947,0.9815,80
C0531,67.593,5.054,0.1908,0.9642,90
C0531,71.039,5.066,0.1961,0.9934,100
C0532,74.658,5.019,0.2031,1.0196,10
C0532,73.444,5.05,0.2074,1.0471,20
C0532,75.707,5.028,0.2019,1.0152,30
C0532,73.913,5.047,0.2033,1.0261,40
C0532,74.073,5.034,0.205,1.0317,50
C0532,73.607,5.031,0.2041,1.0268,60
C0532,73.994,5.042,0.2118,1.0681,70
C0532,73.494,5.029,0.2015,1.0133,80
C0532,74.111,5.027,0.2058,1.0344,90
C0532,74.661,5.008,0.2068,1.0354,100
C0533,74.247,4.975,0.1979,0.9845,10
C0533,73.469,4.963,0.196,0.9726,20
C0533,73.672,4.977,0.1944,0.9674,30
C0533,73.639,4.952,0.199,0.9853,40
C0533,74.017,4.946,0.1973,0.9755,50
C0533,73.583,4.976,0.195,0.9706,60
C0533,73.341,4.986,0.2018,1.0059,70
C0533,73.712,4.972,0.1936,0.9628,80
C0533,72.799,4.982,0.1923,0.9578,90
C0533,74.587,4.975,0.1966,0.9782,100
C0534,71.88,5.022,0.2179,1.0945,10
C0534,72.38,4.988,0.2182,1.0882,20
C0534,71.862,5.004,0.2085,1.0434,30
C0534,71.935,5.009,0.2092,1.048,40
C0534,71.055,5.013,0.2179,1.0925,50
C0534,72.053,5.02,0.2141,1.0748,60
C0534,71.906,4.999,0.2082,1.0409,70
C0534,73.051,5.02,0.2089,1.0485,80
C0534,72.032,5.008,0.2133,1.0683,90
C0534,71.693,5.012,0.2177,1.0912,100
C0535,74.737,4.939,0.2036,1.0057,10
C0535,74.568,4.944,0.21,1.0382,20
C0535,76.127,4.944,0.2038,1.0075,30
C0535,74.641,4.959,0.2084,1.0337,40
C0535,75.23,4.951,0.2097,1.038,50
C0535,75.792,4.939,0.2053,1.0138,60
C0535,74.294,4.952,0.2096,1.0382,70
C0535,75.266,4.948,0.2086,1.0324,80
C0535,75.037,4.966,0.2048,1.0169,90
C0535,74.287,4.949,0.2176,1.0767,100
C0536,70.214,5.03,0.2075,1.0438,10
C0536,70.573,5.018,0.1992,0.9995,20
C0536,71.904,5.024,0.1976,0.9926,30
C0536,69.705,5.005,0.2014,1.0079,40
C0536,70.785,5.019,0.1999,1.0032,50
C0536,69.69,5.024,0.2019,1.0142,60
C0536,70.071,5.04,0.1966,0.9908,70
C0536,70.563,5.032,0.1996,1.0044,80
C0536,70.279,5.009,0.2054,1.0286,90
C0536,70.291,5.029,0.2026,1.0189,100
C0537,72.313,4.982,0.2114,1.0534,10
C0537,72.076,5.004,0.2088,1.0451,20
C0537,70.982,4.989,0.2096,1.0457,30
C0537,71.757,4.982,0.203,1.0114,40
C0537,71.846,4.979,0.2081,1.0362,50
C0537,71.451,4.982,0.2104,1.0483,60
C0537,71.672,4.994,0.2124,1.0607,70
C0537,71.646,4.972,0.2117,1.0525,80
C0537,71.501,4.981,0.2041,1.0165,90
C0537,71.938,5.008,0.2073,1.0384,100
C0538,72.7,5.003,0.2157,1.0791,10
C0538,73.138,4.988,0.212,1.0577,20
C0538,73.841,5.004,0.2007,1.0041,30
C0538,73.167,5.002,0.2043,1.022,40
C0538,71.926,5.014,0.2087,1.0464,50
C0538,72.389,5.004,0.2091,1.0461,60
C0538,72.994,5.002,0.2068,1.0346,70
C0538,72.627,5.009,0.2118,1.0608,80
C0538,72.885,5.024,0.2146,1.0778,90
C0538,73.445,5.003,0.2125,1.0631,100
C0539,72.385,4.993,0.197,0.9838,10
C0539,72.493,4.998,0.2103,1.051,20
C0539,72.784,4.988,0.1988,0.9919,30
C0539,72.657,4.988,0.2006,1.0007,40
C0539,72.047,4.992,0.2058,1.0276,50
C0539,71.302,5.008,0.2021,1.0121,60
C0539,72.116,5.004,0.2021,1.0112,70
C0539,71.868,4.98,0.2057,1.0243,80
C0539,72.952,4.991,0.2082,1.0391,90
C0539,72.518,5.009,0.1991,0.9971,100
C0540,70.465,4.998,0.1958,0.9787,10
C0540,70.618,4.991,0.201,1.0034,20
C0540,70.267,4.99,0.1958,0.977,30
C0540,70.283,4.983,0.1938,0.9655,40
C0540,70.846,4.98,0.196,0.9762,50
C0540,70.99,4.987,0.2006,1.0005,60
C0540,70.026,4.98,0.1909,0.9508,70
C0540,71.168,4.98,0.2003,0.9973,80
C0540,69.78,5.004,0.2061,1.0314,90
C0540,69.368,4.98,0.2004,0.9979,100
C0541,70.504,5.011,0.1909,0.9564,10
C0541,69.454,5.008,0.1869,0.9363,20
C0541,70.973,5.018,0.1943,0.975,30
C0541,71.504,5.02,0.1845,0.926,40
C0541,71.183,5.008,0.1868,0.9353,50
C0541,69.583,5.033,0.1927,0.9697,60
C0541,71.575,5.019,0.1871,0.9389,70
C0541,70.289,5.01,0.1961,0.9824,80
C0541,72.63,5.016,0.1927,0.9668,90
C0541,70.511,5.028,0.1946,0.9785,100
C0542,70.463,5.046,0.1973,0.9956,10
C0542,70.962,5.034,0.1941,0.9771,20
C0542,69.919,5.041,0.1973,0.9948,30
C0542,69.293,5.053,0.19,0.9599,40
C0542,70.101,5.054,0.1959,0.9898,50
C0542,70.489,5.03,0.1904,0.9575,60
C0542,70.85,5.036,0.1926,0.9697,70
C0542,70.864,5.031,0.1956,0.9842,80
C0542,70.311,5.042,0.1925,0.9703,90
C0542,69.937,5.031,0.1965,0.9884,100
C0543,70.782,4.98,0.1877,0.935,10
C0543,71.106,4.992,0.2001,0.9988,20
C0543,70.617,4.969,0.1965,0.9765,30
C0543,71.434,4.999,0.1992,0.9956,40
C0543,71.768,4.978,0.1995,0.9929,50
C0543,70.68,4.996,0.1943,0.9707,60
C0543,70.293,4.999,0.1914,0.9571,70
C0543,71.992,4.98,0.1893,0.9425,80
C0543,70.479,5.003,0.187,0.9355,90
C0543,71.425,5.006,0.1926,0.9641,100
C0544,72.348,5.064,0.22,1.1141,10
C0544,70.931,5.051,0.2192,1.1071,20
C0544,72.701,5.077,0.2244,1.1391,30
C0544,70.834,5.068,0.2204,1.117,40
C0544,70.119,5.062,0.218,1.1035,50
C0544,70.926,5.056,0.2194,1.1093,60
C0544,71.39,5.058,0.2139,1.0818,70
C0544,72.323,5.049,0.2176,1.0985,80
C0544,71.213,5.058,0.2272,1.1492,90
C0544,71.572,5.064,0.2225,1.1267,100
C0545,70.637,5.069,0.2008,1.0176,10
C0545,72.128,5.034,0.2094,1.0538,20
C0545,71.334,5.04,0.1945,0.9801,30
C0545,72.029,5.041,0.1944,0.98,40
C0545,71.769,5.045,0.1996,1.0069,50
C0545,70.717,5.047,0.1955,0.9867,60
C0545,72.343,5.039,0.2043,1.0293,70
C0545,71.818,5.045,0.2057,1.0376,80
C0545,71.321,5.033,0.2028,1.0207,90
C0545,71.021,5.036,0.1943,0.9783,100
C0546,72.564,4.976,0.1919,0.9548,10
C0546,72.965,4.984,0.1971,0.9824,20
C0546,73.698,4.991,0.1855,0.9259,30
C0546,75.026,4.982,0.1884,0.9386,40
C0546,74.518,4.986,0.1895,0.9448,50
C0546,73.559,4.985,0.1908,0.9511,60
C0546,74.059,4.981,0.1862,0.9277,70
C0546,73.362,4.974,0.1829,0.9099,80
C0546,73.906,4.997,0.1928,0.9634,90
C0546,72.299,4.985,0.1849,0.9217,100
C0547,74.209,5.054,0.227,1.1471,10
C0547,76.203,5.06,0.233,1.179,20
C0547,80.916,5.083,0.2428,1.2343,30
C0547,81.278,5.109,0.2574,1.3152,40
C0547,84.608,5.127,0.2645,1.3562,50
C0547,85.971,5.141,0.2757,1.4175,60
C0547,88.455,5.167,0.2841,1.4683,70
C0547,89.66,5.18,0.2913,1.509,80
C0547,91.208,5.207,0.3014,1.5697,90
C0547,92.111,5.219,0.3146,1.6419,100
C0548,73.433,4.978,0.1917,0.9544,10
C0548,74.101,5.002,0.1889,0.9448,20
C0548,73.113,4.986,0.1949,0.9718,30
C0548,74.502,4.996,0.1867,0.9327,40
C0548,74.462,4.987,0.1897,0.946,50
C0548,74.452,4.986,0.1921,0.9577,60
C0548,73.953,4.994,0.1848,0.9228,70
C0548,73.206,4.997,0.1831,0.9148,80
C0548,73.719,5.0,0.1927,0.9635,90
C0548,72.802,5.008,0.1955,0.9792,100
C0549,70.268,5.053,0.2016,1.0185,10
C0549,70.8,5.042,0.2058,1.0377,20
C0549,70.773,5.072,0.2071,1.0504,30
C0549,70.431,5.067,0.1979,1.0029,40
C0549,70.21,5.074,0.1973,1.001,50
C0549,70.608,5.049,0.1976,0.9978,60
C0549,70.187,5.073,0.2023,1.0262,70
C0549,70.996,5.04,0.2004,1.01,80
C0549,70.261,5.063,0.2099,1.0626,90
C0549,69.056,5.062,0.2091,1.0583,100
C0550,71.27,5.043,0.2074,1.0457,10
C0550,70.403,5.024,0.2019,1.0141,20
C0550,71.294,5.03,0.204,1.0261,30
C0550,71.833,5.049,0.2046,1.033,40
C0550,70.724,5.03,0.202,1.016,50
C0550,71.544,5.036,0.2105,1.0599,60
C0550,70.958,5.036,0.2117,1.066,70
C0550,70.884,5.033,0.1985,0.9991,80
C0550,71.285,5.024,0.2065,1.0373,90
C0550,71.324,5.022,0.2056,1.0328,100
C0551,74.745,5.038,0.2032,1.0239,10
C0551,74.854,5.051,0.2038,1.0293,20
C0551,74.303,5.028,0.2058,1.035,30
C0551,74.181,5.036,0.2001,1.0078,40
C0551,74.132,5.043,0.2014,1.0155,50
C0551,74.492,5.06,0.1922,0.9724,60
C0551,74.357,5.034,0.1964,0.9889,70
C0551,76.23,5.062,0.1991,1.008,80
C0551,75.636,5.046,0.2085,1.052,90
C0551,74.81,5.044,0.2075,1.0465,100
C0552,75.047,4.931,0.2053,1.0121,10
C0552,74.403,4.944,0.2063,1.0198,20
C0552,73.64,4.939,0.2053,1.0139,30
C0552,73.899,4.932,0.2054,1.0127,40
C0552,74.816,4.939,0.2007,0.9911,50
C0552,73.784,4.936,0.2003,0.9886,60
C0552,73.958,4.936,0.2031,1.0027,70
C0552,73.966,4.928,0.1987,0.979,80
C0552,74.277,4.924,0.2017,0.9932,90
C0552,72.794,4.939,0.2073,1.0239,100
C0553,70.113,5.022,0.202,1.0143,10
C0553,69.637,5.005,0.2031,1.0164,20
C0553,69.068,5.0,0.2027,1.0133,30
C0553,70.084,5.004,0.21,1.051,40
C0553,68.551,4.973,0.2012,1.0007,50
C0553,68.589,4.987,0.2083,1.0386,60
C0553,68.288,5.007,0.2111,1.0572,70
C0553,68.4,4.999,0.2085,1.0423,80
C0553,68.841,5.005,0.2056,1.0291,90
C0553,69.194,4.997,0.1999,0.9992,100
C0554,71.309,5.03,0.2083,1.0479,10
C0554,69.433,5.034,0.2151,1.0828,20
C0554,69.955,5.029,0.2083,1.0475,30
C0554,71.259,5.014,0.2175,1.0908,40
C0554,70.83,5.037,0.2078,1.0467,50
C0554,70.601,5.01,0.213,1.0671,60
C0554,70.897,5.043,0.2116,1.067,70
C0554,70.792,5.015,0.2118,1.0621,80
C0554,70.13,5.021,0.2103,1.056,90
C0554,70.146,5.02,0.2081,1.0448,100
C0555,71.396,5.002,0.2095,1.048,10
C0555,70.666,5.004,0.2025,1.0131,20
C0555,71.973,5.012,0.2037,1.021,30
C0555,71.66,5.008,0.2069,1.0362,40
C0555,72.042,4.993,0.2008,1.0028,50
C0555,70.606,4.994,0.2026,1.0116,60
C0555,71.201,5.001,0.205,1.0251,70
C0555,71.248,5.0,0.2062,1.031,80
C0555,70.808,5.006,0.2005,1.0034,90
C0555,72.151,4.998,0.2032,1.0153,100
C0556,68.462,5.032,0.2068,1.0404,10
C0556,69.16,5.017,0.2083,1.0452,20
C0556,68.732,5.047,0.206,1.0397,30
C0556,68.581,5.021,0.2044,1.0264,40
C0556,70.763,5.017,0.2051,1.0289,50
C0556,68.993,5.031,0.2035,1.0236,60
C0556,68.632,5.024,0.2044,1.0266,70
C0556,68.96,5.02,0.2103,1.0557,80
C0556,69.124,5.015,0.2037,1.0215,90
C0556,69.348,5.012,0.2121,1.0629,100
C0557,81.018,5.054,0.2157,1.0902,10
C0557,81.4,5.098,0.2206,1.1245,20
C0557,84.096,5.13,0.2315,1.1875,30
C0557,85.056,5.139,0.2425,1.2463,40
C0557,85.886,5.159,0.2518,1.299,50
C0557,88.641,5.168,0.2648,1.3686,60
C0557,90.263,5.178,0.2761,1.4296,70
C0557,92.686,5.193,0.286,1.4855,80
